id,date,username,tweet,cleaned,dbscan_tfidf,range_id
47f843cf-4a0d-49c7-a138-539b4c791ad7,2020-07-27,adrielbernardio,"@koinworks identifikasi dana tunggal di akun koinworks itu akan terisi sendiri ya atau seperti apa. Dan akun saya kelengkapan profilnya baru 57% itu karena sisa dokumen lain belum terverifikasi atau karena alasan lain, trims.",identifikasi dana tunggal akun terisi ya akun kelengkapan profilnya sisa dokumen terverifikasi alasan trims,0,68
b732826f-dbea-4097-a793-fa99be9e7820,2020-07-26,akmlaltr,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/D1N34eRVkqM  
 
 Download and *Use my code KM22494 to get 350,000* KOIN or click",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be d1n34ervkqm and use my km22494 to get koin or click,2,69
27510236-af83-49e2-a1d3-b31397f8a693,2020-07-26,eventjakartacom,"KoinWorks x SDNKI | Masa Depan Inklusi Keuangan Indonesia | Selasa, 28 Juli 2020 | 15.00 WIB | Pendaftaran :  http://bit.ly/MDK72P  pic.twitter.com/UzHW4kV8sl",x sdnki inklusi keuangan indonesia selasa juli wib pendaftaran bit ly mdk72p uzhw4kv8sl,12,70
71767f8d-6b1d-426e-96b3-66c3a8d0c1d0,2020-07-26,muqoyyidin,"Sukses Berkat Pendekatan 5 Jam ala Michael Simmons, Apa Itu?  https://koinworks.com/blog/pendekatan-5-jam-michael-simmons/ … via @koinworks",sukses berkat pendekatan jam ala michael simmons blog pendekatan jam michael simmons via,0,71
bd2563f8-a436-4cef-b89f-e7dea4d2a7a0,2020-07-25,nl_nurdianii,"Cobain main koinworks tapi dapet dari voucher gratisan, masih gak ngerti caranya. Ya udah skip lagi aja",cobain main dapet voucher gratisan gak ngerti ya udah skip,0,72
da1d84ca-cfc1-4fe7-b351-4a0d721ad993,2020-07-25,adamrinalt,"sempat sering dapat gagal bayar di P2P Koinworks, pada saat itu sih tetep woles dan ready ada loss. High return ya high risk, simple as that.

Kalau invest demand return tinggi namun kelabakan saat loss, yang salah si investornya.",gagal bayar p2p sih tetep woles ready ada loss high return ya high risk simple as that invest demand return kelabakan loss salah si investornya,-1,73
9f5d6614-51d8-4999-a8c2-d60b6fae3755,2020-07-25,eventjakartacom,"KoinWorks x SDNKI | Masa Depan Inklusi Keuangan Indonesia | Selasa, 28 Juli 2020 | 15.00 WIB | Pendaftaran :  http://bit.ly/MDK72P  pic.twitter.com/GduwBCaHnr",x sdnki inklusi keuangan indonesia selasa juli wib pendaftaran bit ly mdk72p gduwbcahnr,12,74
193ef844-40dc-48a6-9dce-1b292acf21af,2020-07-25,adtarie,"Privilege being financially educated itu ga dimiliki oleh mayoritas masyarakat indonesia yg isinya ga cuma orang Jawa dan sekitarnya. Dari Jouska muncul rame Big Alpha, investasi milenial di SBN meningkat drastis, muncul bibit, ajaib, koinworks dll.",privilege being financially educated ga dimiliki mayoritas masyarakat indonesia isinya ga orang jawa jouska muncul rame big alpha investasi milenial sbn meningkat drastis muncul bibit ajaib dll,0,75
7aa1627f-ea92-48ae-8866-c6a32a8a3694,2020-07-24,eventjakartacom,"KoinWorks x SDNKI | Masa Depan Inklusi Keuangan Indonesia | Selasa, 28 Juli 2020 | 15.00 WIB | Pendaftaran :  http://bit.ly/MDK72P  pic.twitter.com/hZD0OzZeMA",x sdnki inklusi keuangan indonesia selasa juli wib pendaftaran bit ly mdk72p hzd0ozzema,12,76
b6dc35cd-27d5-4520-8e66-1ecfa8ee031d,2020-07-24,zaendarma,"Waspada Investasi di Crowde, Lebih Baik di Invisee, Akseleran, atau Koinworks  https://rumahfina.com/waspada-investasi-di-crowde-lebih-baik-di-invisee-akseleran-atau-koinworks/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … pic.twitter.com/hDXVDofPbf",waspada investasi crowde invisee akseleran rumahfina waspada investasi crowde invisee akseleran utm source reviveoldpost utm medium social utm campaign reviveoldpost hdxvdofpbf,0,77
0fcf27ca-e6ee-4d4b-80de-c5a218b9a04e,2020-07-24,nobitoakihito,"@koinworks baru daftar pengguna baru, beli voucher di online shop pake uang, pas redem dipakai alasan tidak bisa claim voucher, sungguh penipu, kalo mo nipu yang kelas kakap aja bozz, sudah di DM alasan tidak bisa claim, padahal pengguna baru kok tidak bisa di pakai vouchernya?  pic.twitter.com/xzTmKWvCh8",daftar pengguna beli voucher online shop pake uang pas redem dipakai alasan bisa claim voucher sungguh penipu kalo mo nipu kelas kakap bozz sudah dm alasan bisa claim pengguna bisa pakai vouchernya xztmkwvch8,1,78
832da44d-45cb-4eab-816e-f44edf4d9b38,2020-07-24,mbadindin,"Ada yg pernah invest di koinworks? sampe hari ini uangku gak kembali, meskipun ga seberapa.. tp jadi aware bgt soal invest di MI, Yg punya lisensi aja bisa bermasalah apa;agi yang enggak punya, ya kayak jouska ini",ada invest sampe uangku gak ga tp aware bgt invest mi lisensi bisa bermasalah agi ya kayak jouska,-1,79
ebfaf707-10a5-4281-a0f9-685c45e9020a,2020-07-24,yohanesgultom,@koinworks kok web nya error?  pic.twitter.com/zFTHhy8gOi,web nya error zfthhy8goi,0,80
33ebbb57-e36c-4264-821f-f925836ec3a5,2020-07-24,bisniscom,"Permintaan Pinjaman Meningkat, KoinWorks Tetap Utamakan Kualitas Kredit  https://finansial.bisnis.com/read/20200724/563/1270633/permintaan-pinjaman-meningkat-koinworks-tetap-utamakan-kualitas-kredit?utm_source=dlvr.it&utm_medium=twitter …",permintaan pinjaman meningkat utamakan kualitas kredit finansial bisnis read permintaan pinjaman meningkat utamakan kualitas kredit utm source dlvr it utm medium,0,81
9a5c2301-2353-43af-bb31-77008b016b29,2020-07-23,bening92584169,"Hi,let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 *Click to watchvideo* https://yout Dwnld and *Use my code TR62361 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/dba1eacc ",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watchvideo yout dwnld and use my tr62361 to get koin or click onelink me lgvi dba1eacc,-1,82
ab330531-92dd-4959-81bd-e7278efaa96b,2020-07-23,linda_christi,"KoinWorks Luncurkan KoinGold, Jual Beli Emas Online  http://www.wartabugar.com/2020/07/23/8953/ …",luncurkan koingold jual beli emas online wartabugar,0,83
71c18be3-570f-4cd1-9cd7-e84c853d8b15,2020-07-23,bisniscom,"Banjir Peminat, Transaksi Tabungan Emas KoinWorks Capai Rp1 Miliar dalam 2 Pekan  https://finansial.bisnis.com/read/20200723/563/1269981/banjir-peminat-transaksi-tabungan-emas-koinworks-capai-rp1-miliar-dalam-2-pekan?utm_source=dlvr.it&utm_medium=twitter …",banjir peminat transaksi tabungan emas capai rp1 miliar pekan finansial bisnis read banjir peminat transaksi tabungan emas capai rp1 miliar pekan utm source dlvr it utm medium,0,84
2814b0f9-4931-46d5-9b14-f757d330fb4d,2020-07-22,swamediainc,Koinworks Rambah Pasar Jual-Beli Emas  https://swa.co.id/swa/trends/koinworks-rambah-pasar-jual-beli-emas …,rambah pasar jual beli emas swa co id swa trends rambah pasar jual beli emas,0,85
4054ae52-7fde-4df6-b9f5-f328319f1628,2020-07-22,technologueid,KoinWorks Ajak Pengguna Diversifikasi Aset dengan KoinGold  http://dlvr.it/Rc7cVM  #Direct #eranewnormal #investasiemas #jualbeliemasonline #KoinGold,ajak pengguna diversifikasi aset koingold dlvr it rc7cvm direct eranewnormal investasiemas jualbeliemasonline koingold,0,86
fa6fb4da-37c8-436c-8bea-13a57cb5182a,2020-07-22,itsicecube1,"Amartha, koinworks, investree, modalku",amartha investree modalku,0,87
4cd2eb05-2988-40f8-9773-7a08750aaeb9,2020-07-22,fathman,Wah jangan tanya aku soalnya cuma ngerti P2P lending (modal baca-baca tutorialnya di koinworks) 😂 coba tanya @young_gansID aja 👍,tanya ngerti p2p lending modal baca baca tutorialnya coba tanya young gansid,0,88
4cfd4eb8-a057-492f-b9a7-c12c16ccbaa2,2020-07-22,merdekadotcom,"Masyarakat Bisa Investasi Emas di KoinWorks Lewat KoinGold: Perusahaan Super App Finansial, KoinWorks merilis layanan baru bernama KoinGold untuk jual-beli emas online, yang bisa diakses langsung dalam aplikasi KoinWorks. Hal ini untuk menjawab ragam…  http://dlvr.it/Rc6rGL ",masyarakat bisa investasi emas koingold perusahaan super finansial merilis layanan bernama koingold jual beli emas online bisa diakses langsung aplikasi ragam dlvr it rc6rgl,13,89
b5d3a25e-fc01-46dd-a08e-e4914cb4cfe9,2020-07-22,itsicecube1,"Yoi, ada p2p lending ex: modalku,koinworks, investree., property crowdfunding ex: provesty., retail business crowdfunding ex: bizshare, santara,  http://liku.id  . High risk, high return",yoi ada p2p lending ex modalku investree property crowdfunding ex provesty retail business crowdfunding ex bizshare santara liku id high risk high return,28,90
55e2f655-19ba-4b22-86e2-2f54c44e4596,2020-07-22,kontannews,"Ikuti tren investasi emas, Koinworks hadirkan fitur KoinGold  http://keuangan.kontan.co.id/news/ikuti-tren-investasi-emas-koinworks-hadirkan-fitur-koingold … #Fintech",ikuti tren investasi emas hadirkan fitur koingold keuangan kontan co id news ikuti tren investasi emas hadirkan fitur koingold fintech,0,91
15fbcefb-5718-433e-a2f3-81ac7dfb5bc8,2020-07-22,wartaekonomi,"Diversifikasi Aset, KoinWorks Tawarkan Layanan Jual Beli Emas  https://m.wartaekonomi.co.id/berita295875/diversifikasi-aset-koinworks-tawarkan-layanan-jual-beli-emas …",diversifikasi aset tawarkan layanan jual beli emas m wartaekonomi co id berita295875 diversifikasi aset tawarkan layanan jual beli emas,0,92
cf391f52-bb45-4c24-9c61-5aeb94bf70ec,2020-07-22,dityatuxlin,Diversifikasi Asetmu dengan KoinGold di KoinWorks -  https://news.tuxlin.com/2020/07/diversifikasi-asetmu-dengan-koingold.html …,diversifikasi asetmu koingold news tuxlin diversifikasi asetmu koingold,0,93
5546d577-9c02-4ff6-a542-0856836cde96,2020-07-22,thequeenzara,"Yes... hrs belajar dan belajar lagi.. lagi nyobain akseleran, investree, dan koinworks.. buat p2p lending, reksadana, sama skrg ada emas juga di koinworks",yes hrs belajar belajar nyobain akseleran investree p2p lending reksadana skrg ada emas,0,94
05edf615-8b6b-4f68-9938-e4a9539c343a,2020-07-22,nicholasprayog1,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

*Click to watch video*

 https://youtu.be/D1N34eRVkqM 

Download and *Use my code  NP42716  to get 350,000* KOIN or",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be d1n34ervkqm and use my np42716 to get koin or,2,95
47c58d51-17fa-4bea-9cc3-894472579817,2020-07-21,glasgowsoul,"Sama nih baru donlod Asetku, tp blm sempet2 apply. Kalo Koinworks udah punya sih, dan so far stabil :)",nih donlod asetku tp blm sempet2 apply kalo udah sih so far stabil,0,96
776ed14e-3e02-496f-8533-fd085671e2cf,2020-07-21,whiteslayer_,"Bang ini ama KoinWorks lebib legit mana ? 
Baru nyoba P2P di Koinworks doang",bang ama lebib legit nyoba p2p doang,0,97
d6a8e42c-6aa6-4f17-9b8a-de01d797246b,2020-07-21,jurnalocta,"p2p lending itu semacam layanan yang mempertemukan pendana dan peminjam kak. contohnya ada asetku, koinworks, modal rakyat, dll.",p2p lending layanan mempertemukan pendana peminjam kak contohnya ada asetku modal rakyat dll,0,98
a735232a-e0c5-42a7-8304-4b0692a68fc1,2020-07-21,helloimfai,Aku sukanya p2p lending di koinworks,sukanya p2p lending,0,99
7854b241-ebb6-4f0c-bdfc-080c350885c4,2020-07-21,rasyiddd,KoinWorks Berikan Modal Usaha untuk 13Ribu UKM  https://duniafintech.com/koinworks-berikan-modal-usaha/ … via @Dunia Fintech,modal usaha 13ribu ukm duniafintech modal usaha via dunia fintech,0,100
39c31b71-cef1-4021-a686-7729d9d0dffb,2020-07-21,juffrypanglee,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?
Segera unduh dan dapatkan semua kebutuhan Investasimu dalam genggaman",cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik unduh dapatkan kebutuhan investasimu genggaman,-1,101
1be6ec9d-faff-433e-aa3b-02129ad92a49,2020-07-21,juffrypanglee,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?
Segera unduh dan dapatkan semua kebutuhan",cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik unduh dapatkan kebutuhan,-1,102
4df133d6-47c2-480a-a410-89bc7645af0d,2020-07-21,dailysocial,"Webinar 22 Juli 2020 by Wellshared

Bersama Benedicto Haryono (Co-Founder &amp; CEO, KoinWorks)

Cek foto utk info lebih lanjut.  pic.twitter.com/3ocaB4JafG",webinar juli by wellshared benedicto haryono co founder amp ceo cek foto utk info 3ocab4jafg,-1,103
b3f08dcd-fc63-4375-8881-e4f234974ff9,2020-07-21,wuryani37136951,"My company has been using *KoinWorks financial services*, it is by far the easiest, fastest, *most flexible loan provider* and without collateral. Perfect for all your business needs and KoinWorks allow *any business legality* ie: PT/CV/Home Industry (including personal name)",my company has been using financial services it is by far the easiest fastest most flexible loan provider and without collateral perfect for all your business needs and allow any business legality ie pt cv home industry including personal name,-1,104
3f8cf7d0-2cd1-4bde-9344-66e39b55f24d,2020-07-20,eleazhar_p,Kurang kerjaan ya? Mungkin bisa didayagunakan utk menagih utang dari borrower? Lulusan UPH lagi? Kok agent kalian goblok2?,kerjaan ya bisa didayagunakan utk menagih utang borrower lulusan uph agent goblok2,0,105
2399822b-3718-4e86-8a0d-0d0d369351a3,2020-07-20,eleazhar_p,"Sekalian infokan ke tim kalian si Khairena Zhafran Dary itu, ""jangan terlalu kepo di luar urusan lender-platform!"" Kacau kalian.",infokan tim si khairena zhafran dary kepo urusan lender platform kacau,0,106
630e81bf-f4b7-4488-83a9-51568da31b54,2020-07-20,thedyluna,Thank youu..,thank youu,0,107
366d55da-5920-4ff3-9a11-d7df84ae1908,2020-07-20,kumparan,"Webinar Juli 2020 by Wellshared

Bersama Hendro Wijaya Gotama (Bridestory) & Benedicto Haryono (KoinWorks)

Cek foto utk info lebih lanjut.  pic.twitter.com/10QmUhsA1K",webinar juli by wellshared hendro wijaya gotama bridestory benedicto haryono cek foto utk info 10qmuhsa1k,-1,108
f19dfb96-3896-478d-9053-efe34c6c5499,2020-07-20,thedyluna,"Tolong cek DM ya min @koinworks 
Thanks",tolong cek dm ya min thanks,-1,109
7670d665-2cb9-4a8b-84ac-3baecf8cb0cc,2020-07-20,eleazhar_p,"Screenshot Excel sudah ada, kenapa bukan Excelnya yg kalian kirim? Langsung kalian hapus? Maka buatlah ulang!!! Ngomong manis2 sama kalian tidak akan mampu kalian cerna. Benedicto, Benedictooo....",screenshot excel sudah ada excelnya kirim langsung hapus buatlah ulang ngomong manis2 cerna benedicto benedictooo,0,110
e958b5bf-2295-4847-8c4a-9f7216b1deb4,2020-07-20,dedisuparman87,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?  https://koinworks.onelink.me/LgVI/koingold ",cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik onelink me lgvi koingold,-1,111
810672d9-f1bc-4a55-8451-7a51717a851c,2020-07-20,beng_insomnia,"Berdasarkan Penelitian Ini 5 Ciri-Ciri Orang Bodoh, Perbaiki Diri Segera!  https://koinworks.com/blog/ciri-orang-bodoh/ … lewat @koinworks",berdasarkan penelitian ciri ciri orang bodoh perbaiki blog ciri orang bodoh,0,112
0a8220d9-62d2-4069-86ca-1d26d2f9a255,2020-07-20,radar_aktual,"Genjot Pembiayaan UKM, KoinWorks Gandeng Pemprov DKI Jakarta  https://ift.tt/39jFsMk ",genjot pembiayaan ukm gandeng pemprov dki jakarta ift tt 39jfsmk,0,113
d631e94c-fcef-4c18-83f0-c6dff34e8e34,2020-07-20,radaraktual,"Genjot Pembiayaan UKM, KoinWorks Gandeng Pemprov DKI Jakarta  https://radaraktual.com/42674/genjot-pembiayaan-ukm-koinworks-gandeng-pemprov-dki-jakarta.html …",genjot pembiayaan ukm gandeng pemprov dki jakarta radaraktual genjot pembiayaan ukm gandeng pemprov dki jakarta,0,114
8d71ede3-3e40-4014-bb88-3afc2dc11e73,2020-07-19,eleazhar_p,"Sudah 6 bulan lebih tidak ada perbaikan. Udah kenyang kalian di sana? Oh, baguslah ya. Uang lender kalian anggap kami tumbuhkan di pohon. Ya, baguslah, bagus kinerja kalian, logika neraka iblis dipake terus ya...",sudah ada perbaikan udah kenyang oh baguslah ya uang lender anggap tumbuhkan pohon ya baguslah bagus kinerja logika neraka iblis dipake ya,14,115
f4d311e7-192b-48bc-bfec-c661776aa67d,2020-07-19,dayliopik434,"Untuk rakyat Indonesia tercinta, 
Untuk saat ini cobalah untuk berinvestasi, investasi bukan hanya untuk diri sendiri dan orang lain tapi juga untuk Negara tercinta kita Indonesia 😊
@bibitid @koinworks @IPOTGO
#IndonesiaSudahBangkrut pic.twitter.com/dJ5pIemqZn",rakyat indonesia tercinta cobalah berinvestasi investasi orang negara tercinta indonesia bibitid ipotgo indonesiasudahbangkrut dj5piemqzn,46,116
e23e5a6d-53bd-4d7c-ac7d-662fa5939bbc,2020-07-17,swamediainc,Koinworks Catat Pertumbuhan 30% Pasca Pelonggaran PSBB  https://swa.co.id/swa/trends/koinworks-catat-pertumbuhan-30-pasca-pelonggaran-psbb …,catat pertumbuhan pasca pelonggaran psbb swa co id swa trends catat pertumbuhan pasca pelonggaran psbb,0,117
