,Unnamed: 0,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id
1384,1384,2020-04-19,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],145c4b6d-34f8-40ba-a6d3-a32312d1254e
1385,1385,2020-04-19,win_zhai,Vincentius Erwin.W,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.

*Lihat Videonya*

 https://youtu.be/1AHNVeiG4NE 

Download dan *dapatkan 350,000* KOIN dengan kode saya  RW58488",['https://youtu.be/1AHNVeiG4NE'],0,0,[],2b1a8ecb-bc20-4bc3-8080-7e9e5ef4367b
1386,1386,2020-04-19,kabarsukadotcom,kabarsuka.com,#DitraktirKoinWorks; Sebuah Bentuk Apresiasi KoinWorks bagi para #PahlawanFinansial Indonesia https://kabarsuka.com/?p=1085&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …,['https://kabarsuka.com/?p=1085&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],0,0,"['#ditraktirkoinworks', '#pahlawanfinansial']",58a93495-04f8-49aa-bc4a-1a2813d4c90c
1387,1387,2020-01-09,danielchayau,Author,Check out the Audio Book Elven Magic on Audible https://www.audible.com/pd/Elven-Magic-Book-1-2-3-and-4-Audiobook/B078WHKMN3?qid=1578536018&sr=1-1&pf_rd_p=e81b7c27-6880-467a-b5a7-13cef5d729fe&pf_rd_r=8HSZQ1NAT7REM0S4K01V&ref=a_search_c3_lProduct_1_1 …,['https://www.audible.com/pd/Elven-Magic-Book-1-2-3-and-4-Audiobook/B078WHKMN3?qid=1578536018&sr=1-1&pf_rd_p=e81b7c27-6880-467a-b5a7-13cef5d729fe&pf_rd_r=8HSZQ1NAT7REM0S4K01V&ref=a_search_c3_lProduct_1_1'],31,219,[],aaf55a79-4af8-43ff-911c-f5452e2b168e
1388,1388,2020-04-19,indrahadi88,Indra H.P.,"Download dan *dapatkan 350,000* KOIN dengan kode saya 46609 atau klik  https://koinworks.onelink.me/LgVI/7e9163d7 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/7e9163d7'],0,0,[],573f9d17-67be-4472-a30d-d8452e3ea98f
1389,1389,2020-04-19,nikenari,Your Favorite Aries,Thank you lho buat infonya. Kebetulan lagi cari cara invest lain. Sebelumnya aku pakai Koinworks karena modalnya nggak mesti sebanyak uangme. Tapi bulan ini lagi mau coba uangme.,[],0,0,[],a17ef2d9-d99d-4720-8581-21de99113d96
1390,1390,2020-04-19,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],f5eaf240-7ff1-4f6a-b78c-f76cfa264a22
1391,1391,2020-04-19,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],016b8ddd-202e-4554-a2f3-dda87f0990b2
1392,1392,2020-04-19,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],03ab65d2-c1f1-465d-8dd4-32fbce540bc2
1393,1393,2020-04-18,erha_kuswandi,KMnO4,"@koinworks boleh nanya yaa 

Kl permohonan pinjaman sudah dlm antrian, biasanya brp lama lg k proses selanjutnya ?
- tawaran 
- kontrak 
- proses pendanaan 
- pencairan...",[],0,0,[],a3f66168-acc6-4189-8af3-6b0b6c9bb38f
1394,1394,2020-04-18,mahadistro,Mahadistro Furniture,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.

*Lihat Videonya*

 https://youtu.be/1AHNVeiG4NE 

Download dan dapatkan 350,000* KOIN dengan kode saya  DN19093 atau klik    https://koinworks.onelink.me/LgVI/2091fd22 ","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/2091fd22']",0,0,[],a8090710-1088-4e49-b7cf-99bff7e9f191
1395,1395,2020-04-18,duniaputri,Putri Sarinande,"da orang nawari asuransi grates. yawda, uwe tawari aja kode KoinWorks uwe. uwe mah gitu orangnya. PAKAI KODE AKOH EAH GAEEES kodenya 👉🏼 HR22814 #no_tiputipu skuy, ah 😍 semoga dibalas segala amal cintanya ☺ gatau dibalas apa tapi ga dibalas dusta lhahyha
 https://koinworks.onelink.me/LgVI/3ddb797b?af_ol_red=true&af_attr=false&af_origin_referrer=af_tranid%3DdhK9DF2Z1SQAivMyZ_gMEQ%26af_dp%3Dkoinworks%253A%252F%252Fsigninpersonal%26referral_code%3DHR22814%26pid%3Daf_app_invites%26shortlink%3D3ddb797b%26af_referrer_customer_id%3D__gf9917e03595b43789af06d1bc9e5c2bb%26from%3DSuperApps%26af_web_id%3D853c612e-bfb3-4d17-a3d9-7493689101c2-o%26af_siteid%3Dcom.koinworks.app%26c%3DSuperApps%26af_referrer_uid%3D1587194555375-6544596830235403173&af_chrome_lp=true …",['https://koinworks.onelink.me/LgVI/3ddb797b?af_ol_red=true&af_attr=false&af_origin_referrer=af_tranid%3DdhK9DF2Z1SQAivMyZ_gMEQ%26af_dp%3Dkoinworks%253A%252F%252Fsigninpersonal%26referral_code%3DHR22814%26pid%3Daf_app_invites%26shortlink%3D3ddb797b%26af_referrer_customer_id%3D__gf9917e03595b43789af06d1bc9e5c2bb%26from%3DSuperApps%26af_web_id%3D853c612e-bfb3-4d17-a3d9-7493689101c2-o%26af_siteid%3Dcom.koinworks.app%26c%3DSuperApps%26af_referrer_uid%3D1587194555375-6544596830235403173&af_chrome_lp=true'],0,0,['#no_tiputipu'],8f8773ba-bf2b-47be-a71a-0e7defc3287b
1396,1396,2020-04-18,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],257493fc-95eb-4cfb-81ca-80f88627c97f
1397,1397,2020-04-18,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],f91a7d8a-bdf0-4f63-b2a7-e1b429801f10
1398,1398,2020-04-18,koinworks,KoinWorks,"Banyaknya jenis loan (pinjaman) yang disediakan pada aplikasi KoinWorks, tentunya semakin mempermudah kamu untuk memilih pinjaman yang sesuai dengan keinginan.

Salah satu produk KoinWorks, yaitu KoinRobo bisa…  https://www.instagram.com/p/B_HE3buAkwI/?igshid=1e3jbnksoqnrx …",['https://www.instagram.com/p/B_HE3buAkwI/?igshid=1e3jbnksoqnrx'],0,1,[],24e4c3a1-83ef-4cf9-81e2-9b786733aab5
1399,1399,2020-04-18,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],cded598e-45ab-4049-9b74-9ac8161f7592
1400,1400,2020-04-18,iinsuzhar25,Iin Ahmad,@koinworks nih gimana sih pengajuan saya dah mau 1 bulan masih dalam pemeriksaan dokumen aja ga jelas gini dapet email msh dalam antrean. Ko lama bgt,[],0,0,[],8604592c-5139-4032-8d3f-7c3c2e23d33b
1401,1401,2020-04-18,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],d764f0bb-90e3-4d9e-b120-66543d24e7c8
1402,1402,2020-04-18,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,1,[],6c2acc94-7f66-4dd2-9f5e-dffa93bee9b5
1403,1403,2020-04-18,koinworks,KoinWorks,"Halo Sastro! Mohon maaf sekali yaa atas keterlambatan responsnya. Merujuk ke kendala Anda, boleh dibantu infokan dulu alamat email Anda yang terdaftar di KoinWorks serta ID Produk pinjamannya ke DM? Supaya bisa kami coba cek 🙏",[],0,0,[],b6e06f24-4c42-4288-8425-d75a22f48fc0
1404,1404,2020-04-17,sastrogozali,Sastro Gozali,@koinworks ini sama sekali gak dijawab atau gak berani jawab?,[],0,0,[],4889a62e-0cbd-4f72-8d32-65ef4eec8d27
1405,1405,2020-04-17,koinworks,KoinWorks,"Untuk tau penjelasan di atas lebih lengkapnya, ikutan #MoneyDiary Talks by KoinWorks yuk!

Dalam kegiatan #MoneyDiary Talks kali ini, kita akan membahas lebih lanjut mengenai kesehatan fisik maupun sehat finansial…  https://www.instagram.com/p/B_E3X6YA64H/?igshid=3eweo203lu2a …",['https://www.instagram.com/p/B_E3X6YA64H/?igshid=3eweo203lu2a'],0,1,"['#moneydiary', '#moneydiary']",04d60a9f-739e-4cf1-8bda-d3a1038fe681
1406,1406,2020-04-17,faizrahmannnnn,Faiz Rahman,"This week on Indonesia tech:

- Kargo Technologies snags $31m led by Tenaya Capital

- KoinWorks raises $20m in equity, debt funding

- LinkAja taps into the Islamic economy through first shariah-compliant mobile wallet, claims to have currently 40 million registered users",[],0,1,[],dcdc3a0a-94f3-4dcc-9f75-c8d848305e63
1407,1407,2020-04-17,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],3a048897-15fe-4b28-8bc3-8b3c9f0f743f
1408,1408,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],1c5db5e4-7ef3-4920-9651-dc03fc260965
1409,1409,2020-04-17,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],71aa0541-1625-494f-afb5-d4cd08430d78
1410,1410,2020-04-17,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],0682910f-56c2-452e-89b1-392348742576
1411,1411,2020-04-16,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],48ed3896-9f83-4e3a-b114-a68ca58bcd02
1412,1412,2020-04-16,koinworks,KoinWorks,"#LokalSupportLokal: Mari Bersama Tumbuhkan UKM Indonesia!

Syarat dan Ketentuan Program #LokalSupportLokal:

Para pelaku bisnis UKM yang ingin mengikuti program ini, harus bersedia mengikuti syarat dan ketentuan…  https://www.instagram.com/p/B_C4vgXgSOx/?igshid=1rm49ace1umsp …",['https://www.instagram.com/p/B_C4vgXgSOx/?igshid=1rm49ace1umsp'],0,1,"['#lokalsupportlokal', '#lokalsupportlokal']",7d3e4b8b-26ae-49c5-b7ff-33ac53af14ab
1413,1413,2020-04-16,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],86e18593-f4a3-4102-8c3c-1a30dc870794
1414,1414,2020-04-16,dilobalikpapan,DILo Balikpapan,"Halo DILovers,
Dalam Rangka Hari Kartini 21 April 2020 @koinworks dan @dilobalikpapan mengadakan Seminar ""Women & Money""

Loh? Kok Wanita dan Uang? Kenapa min?

Nah, kalo penasaran kenapa, yuk join langsung (link ada…  https://www.instagram.com/p/B_CgpdMgRIX/?igshid=dmsivpz26zxt …",['https://www.instagram.com/p/B_CgpdMgRIX/?igshid=dmsivpz26zxt'],0,0,[],42d476ea-fca9-4b85-8ab9-a8961c6d6d31
1415,1415,2020-04-16,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],6a013b4c-9572-4440-b501-57421765b1f5
1416,1416,2020-04-16,adiwirak,Adi Wira Kusuma,"to @koinworks , apa bisa saya melakukan penarikan ke no virtual CIMB ? yg mana nama rekening ada nama sy kok, cuman ada ketambahan nama instansi apa gt.
Bila itu memungkinkan, tentunya bebas bea admin dong. kan sama2 dari CIMB nya.",[],0,0,[],9b27fb3b-856d-4f55-b5da-621fc1f50893
1417,1417,2020-04-16,koinworks,KoinWorks,"Ada kabar baik nih sobat MiKo! Pemerintah telah menyalurkan beberapa program bantuan untuk masyarakat sebagai bentuk penanggulangan akibat COVID-19.   

Pada keterangan pers 31 Maret lalu, Presiden Joko Widodo juga…  https://www.instagram.com/p/B_CSmKBAcet/?igshid=8vp92zy4xwmz …",['https://www.instagram.com/p/B_CSmKBAcet/?igshid=8vp92zy4xwmz'],0,0,[],ddae979c-a8ba-462d-a6be-de060d73960f
1418,1418,2020-04-16,intenselynews,Intenselynews,"Fintech Koinworks, Solusi Semua Kebutuhan Finansial Anda  https://intenselynews.com/fintech-koinworks-solusi-semua-kebutuhan-finansial-anda/ … lewat @KamletRosse @Intenselynews",['https://intenselynews.com/fintech-koinworks-solusi-semua-kebutuhan-finansial-anda/'],1,1,[],6a235730-e0ed-4622-9ead-cf401f399f1f
1419,1419,2020-04-16,koinworks,KoinWorks,"Hai Solihin! Kalau Anda sudah mengajukan pinjaman di kami dan ingin dicoba bantu cek statusnya, boleh yaa infokan alamat emailnya yang terdaftar di koinWorks ke DM dulu😊",[],0,0,[],567cffdf-d122-47e2-a686-870f42f9332a
1420,1420,2020-04-16,koinworks,KoinWorks,"Yuk langsung aja download aplikasi KoinWorks di 
 https://koinworks.onelink.me/ty8d/myprobothreadtwitter …",['https://koinworks.onelink.me/ty8d/myprobothreadtwitter'],0,0,[],74442302-6108-4860-8de7-138a0e9ae266
1421,1421,2020-04-16,koinworks,KoinWorks,Lewat KoinRobo kamu dapat mendanai berbagai macam UMKM di Tanah Air secara otomatis berkat teknologi machine learning. Serta memberikan pengaruh baik dan berperan aktif pada dampak sosial. Info lengkapnya dapat kamu cek di https://koinworks.com/super-app/faq-koinrobo/ …,['https://koinworks.com/super-app/faq-koinrobo/'],0,0,[],17d0d849-ca9f-49ec-9503-1727e5c4feae
1422,1422,2020-04-16,koinworks,KoinWorks,Nah kalau kalian emang pengen bantu capster dari gecobarbers dan UMKM lainnya #DariRumahAja kalian bisa loh melakukan pendanaan di KoinRobo sembari memberikan dampak sosial ke teman-teman pelaku UMKM di Indonesia,[],0,0,['#darirumahaja'],6148b15a-8cc4-433b-990a-3acb1df59096
1423,1423,2020-04-16,koinworks,KoinWorks,"Kalau misalnya kalian emang udah gatel pengen cukur rambut kalian bisa langusng kok datang ke Gecobarbers tapi jangan lupa ikutin prosedur kesehatannya ya, kalian juga bisa cek nih di instagram mereka untuk dapetin info terbaru  https://www.instagram.com/gecobarbers/?hl=en …",['https://www.instagram.com/gecobarbers/?hl=en'],0,0,[],981afa67-7240-47ef-a76f-363e96d5a141
1424,1424,2020-04-16,koinworks,KoinWorks,"Selain itu mereka juga menyediakan antiseptic loh! dan ini sudah mereka lakukan bahkan sebelum adanya covid19 ini, wah salut deh sama Gigih dan teman-teman capsternya pic.twitter.com/drt8L06LcC",[],0,0,[],84ec6250-1865-4808-8081-89405deceade
1425,1425,2020-04-16,koinworks,KoinWorks,"Ohiya Gecobarbers juga menerapkan PSBB loh! mereka selama masa pandemi ini hanya menampung 3 antrean saja, pelanggan pun diwajibkan cuci tangan terlebih dahulu ditempat yang telah disediakan pic.twitter.com/AyGJ7yBMpx",[],0,0,[],29de92be-a1d3-4989-94ec-13e16f89f844
1426,1426,2020-04-16,koinworks,KoinWorks,"Capster yang ada di Gecobarbers merupakan tulang punggung bagi keluarga mereka, dan mereka pastinya sedih banget dengan keadaaan seperti sekarang ini",[],0,1,[],4e86f728-61ff-41b9-a164-70315178759f
1427,1427,2020-04-16,koinworks,KoinWorks,"Padahal dimasa pandemi ini banyak orang-orang yang takut keluar rumah apa lagi mikir untuk cukur rambut, tapi teman kita Gigih masih harus membuka barbernya karena ia punya tanggung jawab sama capsternya",[],0,1,[],2e7ce7b1-62f8-4b3a-baa3-cc2e5f97b2df
1428,1428,2020-04-16,koinworks,KoinWorks,Nah kita ada nih cerita inspiratif dari teman kita owner Gecobarbers Gigih Wicaksono yang tetep buka tokonya dimasa pandemi sekarang ini,[],0,0,[],b5fb96f1-8cbe-4e6d-98f1-822f6f09093e
1429,1429,2020-08-07,lawancovid19_id,#AdaptasiKebiasaanBaru Lawan COVID-19,Follow sekarang! Dapatkan informasi terkini tentang COVID-19 di Indonesia. Bisa mengubungi tim Gugus Tugas Penanganan COVID-19 juga apabila kamu ingin berkonsultasi. Follow sekarang di:   https://twitter.com/lawancovid19_id  pic.twitter.com/naFWym8rB4,['https://twitter.com/lawancovid19_id'],11,571,[],7eaa8e92-0d41-4c1c-ad2b-06a06e22a9f5
1430,1430,2020-04-16,koinworks,KoinWorks,"Banyak banget bidang bisnis yang terpaksa tutup mulai dari kuliner, jasa, fashion, dan lainnya. Namun ada juga yang tetap buka karena mungkin itu adalah salah satu sumber pemasukan mereka",[],0,0,[],06ba5764-1378-4a6c-8438-7046d4e89194
1431,1431,2020-04-16,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],4546b583-4f11-4ded-8ff1-024e275460f4
1432,1432,2020-04-16,jeffchatellier,Jeffrey Chatellier,"Great to see Indonesia’s KoinWorks, a peer-to-peer lending platform raise $20 million to help small businesses access financing. Investors @QuonaCapital, EV Growth and Saison Capital took equity stakes. @triodos bank provided debt financing.  https://www.techinasia.com/koinworks-raises-20m-equity-debt-funding … @ImpactAlpha",['https://www.techinasia.com/koinworks-raises-20m-equity-debt-funding'],0,4,[],75c0d404-0fa3-4698-81fb-7914466b8474
1433,1433,2020-04-16,koinworks,KoinWorks,"✨Twitter, please do your magic!

Selama masa pandemi covid19 banyak banget para pelaku bisnis yang gabisa jalanin bisnisnya

tapi kalian bisa loh bantu mereka #DariRumahAja, Yuk ikutin threadnya! pic.twitter.com/Kv0j2hhsmL",[],9,10,['#darirumahaja'],92c48138-95cc-4fa4-9fb7-7761aac04c06
1434,1434,2020-04-16,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],4cd335a1-55ad-4c06-a757-438ed61e1cdc
1435,1435,2020-04-16,smartecocity,smartecocity,#Jakarta #SmartCity #SmartJakarta @jsclounge with top #startup #ecosystem @gojektech @Tokopedia @traveloka @bukalapak @akulakuID @sicepat_ekspres @alodokter @bhinneka @cohivespace @modalkuid @warungpintarco @koinworks @HappyFresh_ID #IoT #AI #SmartCities #smartergreenertogether pic.twitter.com/YxhGErI2fv,[],4,3,"['#jakarta', '#smartcity', '#smartjakarta', '#startup', '#ecosystem', '#iot', '#ai', '#smartcities', '#smartergreenertogether']",59e3c2cc-3d37-4305-a20d-a46b37288217
1436,1436,2020-04-16,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],f78e9559-da96-4a74-a9b5-20e673f43efe
1437,1437,2020-04-15,kabarsukadotcom,kabarsuka.com,"KoinWorks Berbuka Puasa Bersama Media: Jaga Hati, Jaga THR  https://kabarsuka.com/?p=1440&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",['https://kabarsuka.com/?p=1440&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],0,0,[],551dce3e-bfe2-4e61-9198-100d9e4a7137
1438,1438,2020-04-15,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],3cf1d1ff-649c-47e7-b56e-e5218f39c8b4
1439,1439,2020-04-15,cahyasri,Rian Yulian,"Indonesia’s KoinWorks raises $20m in equity, debt funding  http://dlvr.it/RTqZrb  pic.twitter.com/wsuM3MoxmY",['http://dlvr.it/RTqZrb'],0,0,[],c7181783-11c0-4c6d-9e02-d7ba2484a4de
1440,1440,2020-04-15,ganglu,Gang Lu,@koinworks  https://twitter.com/TechNodeGlobal/status/1250346593288466432 …,['https://twitter.com/TechNodeGlobal/status/1250346593288466432'],1,1,[],417f537a-4ae8-4d3f-a1e2-04c5723f974e
1441,1441,2020-04-15,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],d296581d-7893-4468-a418-3986d2de5001
1442,1442,2020-04-15,suhadi73853977,Suhadi,@koinworks,[],0,0,[],d4529b0d-3f01-4e1e-a833-d6be3de24229
1443,1443,2020-04-15,launchticker,LAUNCH Ticker,Indonesia-based fintech firm KoinWorks raises $20M (debt and equity) -  https://www.launchticker.com/story/indonesia-based-fintech-firm-koinworks-raises-20m-debt-and-equity-from-quona …,['https://www.launchticker.com/story/indonesia-based-fintech-firm-koinworks-raises-20m-debt-and-equity-from-quona'],0,0,[],ed21e8fc-9a7d-4310-bf87-0192faf663aa
