index,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,cleaned,flair_dataset,is_ref
708,2020-06-10,hariankompas,#Kompas55 Harian Kompas,"PT Lunaria Annua Teknologi, operator aplikasi tekfin KoinWorks, menggandeng PT Mandiri Manajemen Investasi untuk pengelolaan dana peminjam. Lewat kerja sama ini, dana pemberi pinjaman akan diinvestasikan ke instrumen pasar modal.

#Ekonomi #adadikompas https://kompas.id/baca/ekonomi/2020/06/10/penyalur-dana-koinworks-jadi-pemilik-reksa-dana/?utm_source=medsos_twitter&utm_medium=link …",['https://kompas.id/baca/ekonomi/2020/06/10/penyalur-dana-koinworks-jadi-pemilik-reksa-dana/?utm_source=medsos_twitter&utm_medium=link'],1,5,"['#ekonomi', '#adadikompas']",pt lunaria annua teknologi operator aplikasi tekfin menggandeng pt mandiri manajemen investasi pengelolaan dana peminjam kerja dana pemberi pinjaman diinvestasikan instrumen pasar modal ekonomi adadikompas kompas id baca ekonomi penyalur dana pemilik reksa dana utm source medsos utm medium link ...,pt lunaria annua teknologi operator aplikasi tekfin koinworks menggandeng pt mandiri manajemen investasi untuk pengelolaan dana peminjam lewat kerja sama ini dana pemberi pinjaman akan diinvestasikan ke instrumen pasar modal ekonomi adadikompas https kompas id baca ekonomi penyalur dana koinworks jadi pemilik reksa dana utm source medsos twitter utm medium link ...,False
709,2020-06-10,dailysocial,DailySocial.id,KoinWorks dan MMI Kerja Sama Tawarkan Investasi Reksa Dana untuk Pendana  https://dailysocial.id/post/koinworks-dan-mmi-kerja-sama-tawarkan-investasi-reksa-dana-untuk-pendana/ …,['https://dailysocial.id/post/koinworks-dan-mmi-kerja-sama-tawarkan-investasi-reksa-dana-untuk-pendana/'],0,0,[],mmi kerja tawarkan investasi reksa dana pendana dailysocial id post mmi kerja tawarkan investasi reksa dana pendana ...,koinworks dan mmi kerja sama tawarkan investasi reksa dana untuk pendana https dailysocial id post koinworks dan mmi kerja sama tawarkan investasi reksa dana untuk pendana ...,False
710,2020-06-10,siarnews,Siar,KoinWorks Gandeng Mandiri Manajemen Investasi untuk Otomatisasi Reksa Dana bagi Pendana  https://siar.com/koinworks-gandeng-mandiri-manajemen-investasi-untuk-otomatisasi-reksa-dana-bagi-pendana/ …,['https://siar.com/koinworks-gandeng-mandiri-manajemen-investasi-untuk-otomatisasi-reksa-dana-bagi-pendana/'],0,0,[],gandeng mandiri manajemen investasi otomatisasi reksa dana pendana siar gandeng mandiri manajemen investasi otomatisasi reksa dana pendana ...,koinworks gandeng mandiri manajemen investasi untuk otomatisasi reksa dana bagi pendana https siar com koinworks gandeng mandiri manajemen investasi untuk otomatisasi reksa dana bagi pendana ...,False
711,2020-06-10,kontannews,KONTAN NEWS,"Hanya Rp 10.000, lender KoinWorks bisa berinvestasi di Mandiri Manajemen Investasi  http://investasi.kontan.co.id/news/hanya-rp-10000-lender-koinworks-bisa-berinvestasi-di-mandiri-manajemen-investasi … #ManajerInvestasi",['http://investasi.kontan.co.id/news/hanya-rp-10000-lender-koinworks-bisa-berinvestasi-di-mandiri-manajemen-investasi'],0,0,['#manajerinvestasi'],rp lender bisa berinvestasi mandiri manajemen investasi investasi kontan co id news rp lender bisa berinvestasi mandiri manajemen investasi ... manajerinvestasi,hanya rp lender koinworks bisa berinvestasi di mandiri manajemen investasi http investasi kontan co id news hanya rp lender koinworks bisa berinvestasi di mandiri manajemen investasi ... manajerinvestasi,False
712,2020-06-10,wartaekonomi,Warta Ekonomi,"Gandeng Mandiri Investasi, KoinWorks Otomatisasi Reksa Dana Bagi Lender  https://amp.wartaekonomi.co.id/berita289400/gandeng-mandiri-investasi-koinworks-otomatisasi-reksa-dana-bagi-lender …",['https://amp.wartaekonomi.co.id/berita289400/gandeng-mandiri-investasi-koinworks-otomatisasi-reksa-dana-bagi-lender'],0,0,[],gandeng mandiri investasi otomatisasi reksa dana lender amp wartaekonomi co id berita289400 gandeng mandiri investasi otomatisasi reksa dana lender ...,gandeng mandiri investasi koinworks otomatisasi reksa dana bagi lender https amp wartaekonomi co id berita289400 gandeng mandiri investasi koinworks otomatisasi reksa dana bagi lender ...,False
713,2020-06-10,kontannews,KONTAN NEWS,MMI menargetkan tambahan 10.000 user retail baru dari kerjasama dengan KoinWorks  http://investasi.kontan.co.id/news/mmi-menargetkan-tambahan-10000-user-retail-baru-dari-kerjasama-dengan-koinworks … #ManajerInvestasi,['http://investasi.kontan.co.id/news/mmi-menargetkan-tambahan-10000-user-retail-baru-dari-kerjasama-dengan-koinworks'],0,0,['#manajerinvestasi'],mmi menargetkan tambahan user retail kerjasama investasi kontan co id news mmi menargetkan tambahan user retail kerjasama ... manajerinvestasi,mmi menargetkan tambahan user retail baru dari kerjasama dengan koinworks http investasi kontan co id news mmi menargetkan tambahan user retail baru dari kerjasama dengan koinworks ... manajerinvestasi,False
716,2020-06-10,bangbingbung,Bambang Adhi,Sudah di DM ya min thanks,[],0,0,[],sudah dm ya min thanks,sudah di dm ya min thanks,False
717,2020-06-10,bisniscom,Bisnis.com,KoinWorks dan Mandiri Investasi Kerja Sama Otomatisasi Reksa Dana bagi Pendana  https://finansial.bisnis.com/read/20200610/563/1250896/koinworks-dan-mandiri-investasi-kerja-sama-otomatisasi-reksa-dana-bagi-pendana?utm_source=dlvr.it&utm_medium=twitter …,['https://finansial.bisnis.com/read/20200610/563/1250896/koinworks-dan-mandiri-investasi-kerja-sama-otomatisasi-reksa-dana-bagi-pendana?utm_source=dlvr.it&utm_medium=twitter'],0,2,[],mandiri investasi kerja otomatisasi reksa dana pendana finansial bisnis read mandiri investasi kerja otomatisasi reksa dana pendana utm source dlvr it utm medium ...,koinworks dan mandiri investasi kerja sama otomatisasi reksa dana bagi pendana https finansial bisnis com read koinworks dan mandiri investasi kerja sama otomatisasi reksa dana bagi pendana utm source dlvr it utm medium twitter ...,False
719,2020-06-10,bangbingbung,Bambang Adhi,"halo min @koinworks mau nanya dong, koin P2P saya cair td pagi, tapi kok yang masuk ke available cash cuma profitnya aja ya? dana awalnya gak masuk",[],0,0,[],halo min nanya koin p2p cair td pagi masuk available cash profitnya ya dana gak masuk,halo min koinworks mau nanya dong koin p2p saya cair td pagi tapi kok yang masuk ke available cash cuma profitnya aja ya dana awalnya gak masuk,False
723,2020-06-10,the_marketeers,marketeers.com,"Menurut Bernard Arifin selaku Chief Operating Officer KoinWorks, selama pandemi, KoinWorks terus melakukan berbagai upaya nyata untuk terus mendampingi para pelaku UKM agar dapat terus bertahan. 

 https://bit.ly/37bCvwc ",['https://bit.ly/37bCvwc'],0,0,[],bernard arifin chief operating officer pandemi upaya nyata mendampingi pelaku ukm bertahan bit ly 37bcvwc,menurut bernard arifin selaku chief operating officer koinworks selama pandemi koinworks terus melakukan berbagai upaya nyata untuk terus mendampingi para pelaku ukm agar dapat terus bertahan https bit ly 37bcvwc,False
725,2020-06-10,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/648dfbae 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/648dfbae'],0,0,[],super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 648dfbae terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 648dfbae koinworks terdaftar dan diawasi oleh ojk,False
728,2020-06-09,siarnews,Siar,KoinWorks Beri Akses Pembiayaan untuk UKM Digital Hadapi New Normal  https://siar.com/koinworks-beri-akses-pembiayaan-untuk-ukm-digital-hadapi-new-normal/ …,['https://siar.com/koinworks-beri-akses-pembiayaan-untuk-ukm-digital-hadapi-new-normal/'],0,0,[],akses pembiayaan ukm digital hadapi new normal siar akses pembiayaan ukm digital hadapi new normal ...,koinworks beri akses pembiayaan untuk ukm digital hadapi new normal https siar com koinworks beri akses pembiayaan untuk ukm digital hadapi new normal ...,False
730,2020-06-09,mnews_id,M-News,"@koinworks Fokus Berikan Pembiayaan untuk UKM di Era New Normal 

 https://mnews.co.id/read/fokus/koinworks-fokus-berikan-pembiayaan-untuk-ukm-di-era-new-normal/ … via @mnews_id",['https://mnews.co.id/read/fokus/koinworks-fokus-berikan-pembiayaan-untuk-ukm-di-era-new-normal/'],0,0,[],fokus pembiayaan ukm era new normal mnews co id read fokus fokus pembiayaan ukm era new normal ... via mnews id,koinworks fokus berikan pembiayaan untuk ukm di era new normal https mnews co id read fokus koinworks fokus berikan pembiayaan untuk ukm di era new normal ... via mnews id,False
734,2020-06-08,kita_ngopi,Ngopi Kita,BERITA VIRAL - KoinWorks Fokus Sediakan Akses Pembiayaan untuk UKM Digital -  http://Bisnis.com  #bisnis #online https://ift.tt/2A68Ng9 ,"['http://Bisnis.com', 'https://ift.tt/2A68Ng9']",0,0,"['#bisnis', '#online']",berita viral fokus sediakan akses pembiayaan ukm digital bisnis bisnis online ift tt 2a68ng9,berita viral koinworks fokus sediakan akses pembiayaan untuk ukm digital http bisnis com bisnis online https ift tt 2a68ng9,False
741,2020-06-08,technologueid,Technologue ID,"Hadapi New Normal, KoinWorks Fokus Sediakan Akses Pembiayaan Untuk UKM Digital  http://dlvr.it/RYBzT9  #Direct #Covid19 #eranewnormal #FinancialApp #KoinWorks",['http://dlvr.it/RYBzT9'],0,0,"['#direct', '#covid19', '#eranewnormal', '#financialapp', '#koinworks']",hadapi new normal fokus sediakan akses pembiayaan ukm digital dlvr it rybzt9 direct covid19 eranewnormal financialapp,hadapi new normal koinworks fokus sediakan akses pembiayaan untuk ukm digital http dlvr it rybzt9 direct covid19 eranewnormal financialapp koinworks,False
742,2020-06-08,cantbeexist,David,saya sudah kirim email sesuai petunjuk di DM tapi belum dibalas-balas min. pic.twitter.com/qqLOFMn4FW,[],0,1,[],sudah kirim email sesuai petunjuk dm dibalas balas min qqlofmn4fw,saya sudah kirim email sesuai petunjuk di dm tapi belum dibalas balas min pic twitter com qqlofmn4fw,False
743,2020-06-08,cantbeexist,David,saya sudah kirim email sesuai petunjuk di DM tapi belum dibalas-balas juga min.,[],0,0,[],sudah kirim email sesuai petunjuk dm dibalas balas min,saya sudah kirim email sesuai petunjuk di dm tapi belum dibalas balas juga min,False
744,2020-06-08,premseven,prem,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18%
 
 Download and *Use my code a24046 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/f38a4fd6 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority",['https://koinworks.onelink.me/LgVI/f38a4fd6'],0,0,[],let me introduce you to indonesia first super financial get return up to and use my a24046 to get koin or click onelink me lgvi f38a4fd6 is registered and supervised by ojk indonesia financial service authority,hi let me introduce you to koinworks indonesia first super financial app get return up to download and use my code a24046 to get koin or click https koinworks onelink me lgvi f38a4fd6 koinworks is registered and supervised by ojk indonesia financial service authority,False
746,2020-06-08,chreviniumz,revisuke,@koinworks utk proses verifikasi legal berapa lama ya? ini sdh 3 hari lebih masih pending soalnya. thx,[],0,0,[],utk proses verifikasi legal ya sdh pending thx,koinworks utk proses verifikasi legal berapa lama ya ini sdh hari lebih masih pending soalnya thx,False
747,2020-06-08,dikaantoni,ㄷㄱ 🌵,"@koinworks selamat siang admin, tolong cek dm ya",[],0,0,[],selamat siang admin tolong cek dm ya,koinworks selamat siang admin tolong cek dm ya,False
751,2020-06-07,adiwirak,Adi Wira Kusuma,"To @koinworks mohon balas dm sy. Sebab sy sdh beberapa kali mencoba utk purchase p2p via aplikasi android, kok sll gagal tanpa pesan error",[],0,0,[],to mohon balas dm sy sy sdh kali mencoba utk purchase p2p via aplikasi android sll gagal pesan error,to koinworks mohon balas dm sy sebab sy sdh beberapa kali mencoba utk purchase p2p via aplikasi android kok sll gagal tanpa pesan error,False
753,2020-06-07,irujr,Pudin,"Iklan bentar, buat yang mau investasi bisa nih nyoba @koinworks. Fintech P2P yg udah terdaftar di OJK.

Kalian tinggal download di  https://koinworks.onelink.me/LgVI/9ccf138c  terus pake kodeku

4399

Buat dapet 350,000 KOIN",['https://koinworks.onelink.me/LgVI/9ccf138c'],0,3,[],iklan bentar investasi bisa nih nyoba fintech p2p udah terdaftar ojk tinggal onelink me lgvi 9ccf138c pake kodeku dapet koin,iklan bentar buat yang mau investasi bisa nih nyoba koinworks fintech p2p yg udah terdaftar di ojk kalian tinggal download di https koinworks onelink me lgvi 9ccf138c terus pake kodeku buat dapet koin,False
754,2020-06-07,inetkop,KOPInet,BERITA VIRAL - KoinWorks Fokus Berikan Akses Pembiayaan UKM - Republika Online #bisnis #online https://ift.tt/2YdCQu2 ,['https://ift.tt/2YdCQu2'],0,0,"['#bisnis', '#online']",berita viral fokus akses pembiayaan ukm republika online bisnis online ift tt 2ydcqu2,berita viral koinworks fokus berikan akses pembiayaan ukm republika online bisnis online https ift tt 2ydcqu2,False
755,2020-06-07,0dyy,Kidosm,"You know you need to revise your article, @koinworks.

 https://koinworks.com/blog/cara-mendapatkan-modal-usaha/ ….",['https://koinworks.com/blog/cara-mendapatkan-modal-usaha/'],0,2,[],you know you need to revise your article blog modal usaha ...,you know you need to revise your article koinworks https koinworks com blog cara mendapatkan modal usaha ...,False
758,2020-06-07,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* 
 
 Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/4d07286e 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/4d07286e'],0,0,[],super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 4d07286e terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 4d07286e koinworks terdaftar dan diawasi oleh ojk,False
764,2020-06-06,binasunter,Kursus #DIMADEKODEMI,KoinWorks Fokus Sediakan Akses Pembiayaan untuk UKM Digital |  http://Bisnis.com  https://finansial.bisnis.com/read/20200606/563/1249076/koinworks-fokus-sediakan-akses-pembiayaan-untuk-ukm-digital#.XttVRfxQCoM.twitter …,"['http://Bisnis.com', 'https://finansial.bisnis.com/read/20200606/563/1249076/koinworks-fokus-sediakan-akses-pembiayaan-untuk-ukm-digital#.XttVRfxQCoM.twitter']",0,0,[],fokus sediakan akses pembiayaan ukm digital bisnis finansial bisnis read fokus sediakan akses pembiayaan ukm digital xttvrfxqcom ...,koinworks fokus sediakan akses pembiayaan untuk ukm digital http bisnis com https finansial bisnis com read koinworks fokus sediakan akses pembiayaan untuk ukm digital xttvrfxqcom twitter ...,False
765,2020-06-06,bayubask,Bayu Baskoro,@koinworks bagaimana caranya untuk setting di aplikasi agar memunculkan notifikasi setiap ada calon borrowers dgn kriteria yang kita inginkan ?,[],0,0,[],setting aplikasi memunculkan notifikasi ada calon borrowers dgn kriteria,koinworks bagaimana caranya untuk setting di aplikasi agar memunculkan notifikasi setiap ada calon borrowers dgn kriteria yang kita inginkan,False
767,2020-06-06,radar_aktual,RadarAktual,KoinWorks Fokus Beri Akses Pembiayaan Bagi UKM Digital Hadapi New Normal  https://ift.tt/3gYagFz ,['https://ift.tt/3gYagFz'],0,0,[],fokus akses pembiayaan ukm digital hadapi new normal ift tt 3gyagfz,koinworks fokus beri akses pembiayaan bagi ukm digital hadapi new normal https ift tt 3gyagfz,False
768,2020-06-06,radaraktual,radaraktualdotcom,KoinWorks Fokus Beri Akses Pembiayaan Bagi UKM Digital Hadapi New Normal  https://radaraktual.com/39075/koinworks-fokus-beri-akses-pembiayaan-bagi-ukm-digital-hadapi-new-normal.html …,['https://radaraktual.com/39075/koinworks-fokus-beri-akses-pembiayaan-bagi-ukm-digital-hadapi-new-normal.html'],0,0,[],fokus akses pembiayaan ukm digital hadapi new normal radaraktual fokus akses pembiayaan ukm digital hadapi new normal ...,koinworks fokus beri akses pembiayaan bagi ukm digital hadapi new normal https radaraktual com koinworks fokus beri akses pembiayaan bagi ukm digital hadapi new normal html ...,False
