date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id,cleaned,flair_dataset,is_ref
2020-02-21,atunngg,Pemuda Bersemangat,"Meskipun sama-sama crowdfunding, alokasi pendanaan KoinWorks diberikan ke satu per satu peminjam (konensional), sedangkan di platform pendanaan lain berbentuk produk yang masing-masing langsung mendanai banyak peminjam.",[],0,0,[],436032db-62a9-4e91-9e46-26bdffa4fb67,crowdfunding alokasi pendanaan peminjam konensional platform pendanaan berbentuk produk langsung mendanai peminjam,meskipun sama sama crowdfunding alokasi pendanaan koinworks diberikan ke satu per satu peminjam konensional sedangkan di platform pendanaan lain berbentuk produk yang masing masing langsung mendanai banyak peminjam,False
2020-02-21,atunngg,Pemuda Bersemangat,"Lagi nyobain investasi di platform P2P Lending. Koinworks, Uangme, Cashwagon & Asetku. Secara teori, investasi di KoinWorks dan uangme lebih aman tapi di Asetku dan cashwagon lebih menguntungkan.",[],1,1,[],da07db00-aabb-4a7c-9177-bb3ff32003f0,nyobain investasi platform p2p lending uangme cashwagon asetku teori investasi uangme aman asetku cashwagon menguntungkan,lagi nyobain investasi di platform p2p lending koinworks uangme cashwagon asetku secara teori investasi di koinworks dan uangme lebih aman tapi di asetku dan cashwagon lebih menguntungkan,False
2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5153,13188,['#foodiskon'],cadc6472-a7a3-43f2-860a-92771442deee,kaget berita sisca gantung panci mengejutkan simak videonya habis ada sisca gofoodies gofoodies meriah tut tuturut turuturut tururut turuturut tururututut foodiskon 34f0eolem2,sempat kaget dengan berita ibu sisca gantung panci mengejutkan bukan simak videonya sampai habis ada yang mau ibu sisca sampaikan buat gofoodies semuanya bagaimana gofoodies meriah bukan tut tuturut turut turuturut tururut turuturut tururututut foodiskon pic twitter com 34f0eolem2,False
2020-02-21,sky_toll,Sky_Toll,"Hi, let me introduce you to KoinWorks, Indonesia First Super  http://Fin.App . Get return up to 18% p.a & non-collateralized loan* in one single app.  watch video
 https://youtu.be/ir7B7HSXwRs  
Download and *Use my code 37718 to get 350,000* KOIN or click https://koinworks.onelink.me/LgVI/7a74715 ","['http://Fin.App', 'https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/7a74715']",0,0,[],114e1129-bbda-4317-9d74-cafaf24a11a0,let me introduce you to indonesia first super fin get return up to p a non collateralized loan in one single watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 7a74715,hi let me introduce you to koinworks indonesia first super http fin app get return up to p a non collateralized loan in one single app watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 7a74715,False
2020-02-21,sky_toll,Sky_Toll,"Hi, let me introduce you to KoinWorks, Indon First Super  http://Fin.App . Get return up to 18% p.a & non-collateralized loan* in one single app.  watch video
 https://youtu.be/ir7B7HSXwRs  
Download and *Use my code 37718 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/7a74715 ","['http://Fin.App', 'https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/7a74715']",0,0,[],cafb5451-db28-4c24-ae42-99272c9dcaef,let me introduce you to indon first super fin get return up to p a non collateralized loan in one single watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 7a74715,hi let me introduce you to koinworks indon first super http fin app get return up to p a non collateralized loan in one single app watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 7a74715,False
2020-02-21,dealstreetasia,DealStreetAsia,"People Digest: 

🔹KoinWorks hires 4 top execs
🔹StepStone appoints partner 

 https://buff.ly/32el77l ",['https://buff.ly/32el77l'],0,2,[],80860b92-33e0-4d70-9900-ab790a538f2c,people digest hires top execs stepstone appoints partner buff ly 32el77l,people digest koinworks hires top execs stepstone appoints partner https buff ly 32el77l,False
2020-02-21,gerunion77,Gerunion Creator,"@koinworks admin, mohon penjelasan utk mengajukan pinjaman lagi apabila di rejecd",[],0,0,[],408ea28f-fe4f-4ff5-9bd0-01ed2f57bf34,admin mohon penjelasan utk mengajukan pinjaman rejecd,koinworks admin mohon penjelasan utk mengajukan pinjaman lagi apabila di rejecd,False
2020-02-21,gerunion77,Gerunion Creator,Ini yg harus disebarluaskan.,[],0,1,[],e2e8ad04-0983-4738-8e6c-071347a05a95,disebarluaskan,ini yg harus disebarluaskan,False
2020-02-21,antvaset,Anton V.,KoinWorks / @koinworks  pic.twitter.com/x2CIYGeH3x,[],0,0,[],074d9102-61e1-4f4d-bbe6-34c00054f2bd,x2ciygeh3x,koinworks koinworks pic twitter com x2ciygeh3x,False
2020-02-21,siarnews,Siar,"KoinWorks Memperkenalkan Layanan KoinP2P Miliknya

 http://SIAR.Com , Jakarta – KoinWorks yang merupakan platform one-stop financial solution memperkenalkan

#lifestyle
#fintech
#startup
#peertopeer

Go to Link :  https://siar.com/koinworks-memperkenalkan-layanan-koinp2p-miliknya/ … pic.twitter.com/VSSnlg65Rz","['http://SIAR.Com', 'https://siar.com/koinworks-memperkenalkan-layanan-koinp2p-miliknya/']",0,0,"['#lifestyle', '#fintech', '#startup', '#peertopeer']",8cfdf764-f8be-41a7-945c-84b1aa6faf02,memperkenalkan layanan koinp2p miliknya siar jakarta - platform one stop financial solution memperkenalkan lifestyle fintech startup peertopeer go to link siar memperkenalkan layanan koinp2p miliknya ... vssnlg65rz,koinworks memperkenalkan layanan koinp2p miliknya http siar com jakarta - koinworks yang merupakan platform one stop financial solution memperkenalkan lifestyle fintech startup peertopeer go to link https siar com koinworks memperkenalkan layanan koinp2p miliknya ... pic twitter com vssnlg65rz,False
2020-02-21,paper_indonesia,Paper.id,"Hola #SobatPaper! Buat yang penasaran sama Paper Finance Solution, kami bekerja sama dengan @modalkuid ,  http://investree.id , dan @koinworks dengan bunga yang kompetitif, dan yang pasti semuanya TRANSPARAN dan AMAN karena semua partner kita sudah memiliki izin dari OJK😎  pic.twitter.com/fLndtznh5r",['http://investree.id'],0,0,['#sobatpaper'],3716f25c-fc3d-4c64-a8d1-e44fc3ef2256,hola sobatpaper penasaran paper finance solution modalkuid investree id bunga kompetitif transparan aman partner sudah memiliki izin ojk flndtznh5r,hola sobatpaper buat yang penasaran sama paper finance solution kami bekerja sama dengan modalkuid http investree id dan koinworks dengan bunga yang kompetitif dan yang pasti semuanya transparan dan aman karena semua partner kita sudah memiliki izin dari ojk pic twitter com flndtznh5r,False
2020-02-21,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",92701d78-5c76-4912-b595-0353b3019715,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-21,talibasis,TALIB ASIS,"Hi, ini KoinWorks Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
*Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE  
 Download dan *dapatkan 350,000* KOIN dengan kode saya TL79971 atau klik  https://koinworks.onelink.me/LgVI/65afd916 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/65afd916']",0,0,[],8b9d63c0-2d89-43ca-b551-a53cc6e99033,hasil pendanaan p a pinjaman agunan lihat videonya be 1ahnveig4ne dapatkan koin kode tl79971 klik onelink me lgvi 65afd916 terdaftar diawasi ojk,hi ini koinworks hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app lihat videonya https youtu be 1ahnveig4ne download dan dapatkan koin dengan kode saya tl79971 atau klik https koinworks onelink me lgvi 65afd916 koinworks terdaftar dan diawasi oleh ojk,False
2020-02-20,kabarsukadotcom,kabarsuka.com,"KoinWorks Berbuka Puasa Bersama Media: Jaga Hati, Jaga THR  http://rviv.ly/FHXKJZ ",['http://rviv.ly/FHXKJZ'],0,0,[],ea88c969-7127-4fff-8eb7-b3d9ec45d255,berbuka puasa media jaga hati jaga thr rviv ly fhxkjz,koinworks berbuka puasa bersama media jaga hati jaga thr http rviv ly fhxkjz,False
2020-02-20,kuroikyun,Goldy Ventura,tunggu berapa bulan lagi niy? Bener2 tidak nyaman niy pengen cabut keanggotaan Koinworks 😅👺,[],0,0,[],ef378b89-7c55-404f-bb01-db61ac50969e,tunggu niy bener2 nyaman niy pengen cabut keanggotaan,tunggu berapa bulan lagi niy bener2 tidak nyaman niy pengen cabut keanggotaan koinworks,False
2020-02-20,devils4dvocate,Arie Agung,"Ini gimana ceritanya, gagal bayar malah terus-terusan diundur. Harusnya kan ada pencairan dana proteksi.

Dari 2018 diundur-undur terus. pic.twitter.com/kcbDdVip0f",[],0,0,[],f47045cd-c506-4537-b51d-fbb42ba4562f,gimana ceritanya gagal bayar terusan diundur ada pencairan dana proteksi diundur undur kcbddvip0f,ini gimana ceritanya gagal bayar malah terus terusan diundur harusnya kan ada pencairan dana proteksi dari diundur undur terus pic twitter com kcbddvip0f,False
2020-02-20,sky_toll,Sky_Toll,"Hi, let me introduce you to KoinWorks, Indon First Super  http://Fin.App . Get return up to 18% p.a & non-collateralized loan* in one single app.  watch video
 https://youtu.be/ir7B7HSXwRs  
Download and *Use my code 37718 to get 350,000* KOIN or click https://koinworks.onelink.me/LgVI/7a74715 ","['http://Fin.App', 'https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/7a74715']",0,0,[],93084f25-db7f-4ef5-9cd6-c1b57acb6fc5,let me introduce you to indon first super fin get return up to p a non collateralized loan in one single watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 7a74715,hi let me introduce you to koinworks indon first super http fin app get return up to p a non collateralized loan in one single app watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 7a74715,False
2020-02-20,osinovenda,Bro,"@koinworks Halo, 2 kampanyeku ini sejak Januari kenapa tidak tidak ada progres ya? Statusnya masih upcoming mulu. Mohon bantuannya. Terimakasih  pic.twitter.com/kUpqPAvHlw",[],0,0,[],561b42cb-ed4c-4c45-994b-d45631fc3779,halo kampanyeku januari ada progres ya statusnya upcoming mulu mohon bantuannya terimakasih kupqpavhlw,koinworks halo kampanyeku ini sejak januari kenapa tidak tidak ada progres ya statusnya masih upcoming mulu mohon bantuannya terimakasih pic twitter com kupqpavhlw,False
2020-02-20,amiesavitri,Ami,@koinworks kalau mau laporan keuangan sebagai lender di tahun 2019 sekarang lihat/download di mana ya?,[],0,0,[],b2c922a6-f78f-4d3b-b058-87e31b7c7cdb,laporan keuangan lender lihat ya,koinworks kalau mau laporan keuangan sebagai lender di tahun sekarang lihat download di mana ya,False
2020-02-20,jabarnewss,Jabar News,"Perilaku Konsumen Digital di Indonesia, Kamu Masuk Kategori Mana?
Link
 https://jabarnews.com/read/81749/perilaku-konsumen-digital-di-indonesia-kamu-masuk-kategori-mana …
@ojkindonesia
#jabarnews #jabarupdate #beritajawabarat #beritalokal #otoritasjasakeuangan #OJK #layanankeuangan #financialtechnology #fintech #perusahaanfintech #koinworks #eradigital pic.twitter.com/SgqVchsWS9",['https://jabarnews.com/read/81749/perilaku-konsumen-digital-di-indonesia-kamu-masuk-kategori-mana'],0,0,"['#jabarnews', '#jabarupdate', '#beritajawabarat', '#beritalokal', '#otoritasjasakeuangan', '#ojk', '#layanankeuangan', '#financialtechnology', '#fintech', '#perusahaanfintech', '#koinworks', '#eradigital']",2112f458-390d-449c-9d37-6d375fe8cac4,perilaku konsumen digital indonesia masuk kategori link jabarnews read perilaku konsumen digital indonesia masuk kategori ... ojkindonesia jabarnews jabarupdate beritajawabarat beritalokal otoritasjasakeuangan ojk layanankeuangan financialtechnology fintech perusahaanfintech eradigital sgqvchsws9,perilaku konsumen digital di indonesia kamu masuk kategori mana link https jabarnews com read perilaku konsumen digital di indonesia kamu masuk kategori mana ... ojkindonesia jabarnews jabarupdate beritajawabarat beritalokal otoritasjasakeuangan ojk layanankeuangan financialtechnology fintech perusahaanfintech koinworks eradigital pic twitter com sgqvchsws9,False
2020-02-20,_920104,ㅎㅅㅇ,"hai , sudah saya reply via dm ya . tolong dicek . thanks",[],0,0,[],f3d07e19-75b6-4ce9-870d-82683e6b6bf3,hai sudah reply via dm ya tolong dicek thanks,hai sudah saya reply via dm ya tolong dicek thanks,False
2020-02-20,junaidriski,Riski Junaid,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App.
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 Download and *Use my code RS72575 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/279bb4dc 
KoinWorks is *registered and supervised by OJK*","['https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/279bb4dc']",0,0,[],543f27d2-0e8a-44f2-bfc8-bcb82358977c,let me introduce you to indonesia first super financial click to watch video be ir7b7hsxwrs and use my rs72575 to get koin or click onelink me lgvi 279bb4dc is registered and supervised by ojk,hi let me introduce you to koinworks indonesia first super financial app click to watch video https youtu be ir7b7hsxwrs download and use my code rs72575 to get koin or click https koinworks onelink me lgvi 279bb4dc koinworks is registered and supervised by ojk,False
2020-02-20,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",4eac8a0e-792d-4bbc-ac97-bf46c78d04a9,hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
2020-02-20,kabarsukadotcom,kabarsuka.com,#DitraktirKoinWorks; Sebuah Bentuk Apresiasi KoinWorks bagi para #PahlawanFinansial Indonesia http://rviv.ly/l9ksor ,['http://rviv.ly/l9ksor'],0,0,"['#ditraktirkoinworks', '#pahlawanfinansial']",46af780f-def7-4ca2-bee3-5463e1ab31dd,ditraktirkoinworks bentuk apresiasi pahlawanfinansial indonesia rviv ly l9ksor,ditraktirkoinworks sebuah bentuk apresiasi koinworks bagi para pahlawanfinansial indonesia http rviv ly l9ksor,False
2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5153,13188,['#foodiskon'],f222f785-ecad-40b6-904c-3285e50e8801,kaget berita sisca gantung panci mengejutkan simak videonya habis ada sisca gofoodies gofoodies meriah tut tuturut turuturut tururut turuturut tururututut foodiskon 34f0eolem2,sempat kaget dengan berita ibu sisca gantung panci mengejutkan bukan simak videonya sampai habis ada yang mau ibu sisca sampaikan buat gofoodies semuanya bagaimana gofoodies meriah bukan tut tuturut turut turuturut tururut turuturut tururututut foodiskon pic twitter com 34f0eolem2,False
2020-02-20,feelfaried,farid lutfi,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 
 Download and *Use my code FL48125 to get 350,000* KOIN",['https://youtu.be/ir7B7HSXwRs'],0,0,[],bef047ff-a916-4cf7-88a8-672582c683a7,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be ir7b7hsxwrs and use my fl48125 to get koin,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app click to watch video https youtu be ir7b7hsxwrs download and use my code fl48125 to get koin,False
2020-02-20,sonyruntulalu,Sony Runtulalu,"@koinworks  Saya punya pinjaman produk id 920193EC2 GradeA, sejak bulan November 2019 (seharusnya pembayaran kedua) belum dibayar. Mohon segera dicairkan dana proteksi",[],0,0,[],c03ff6fa-8d6b-4a06-ac8d-bce07dd78f70,pinjaman produk id 920193ec2 gradea november pembayaran dibayar mohon dicairkan dana proteksi,koinworks saya punya pinjaman produk id 920193ec2 gradea sejak bulan november seharusnya pembayaran kedua belum dibayar mohon segera dicairkan dana proteksi,False
2020-02-20,sonyruntulalu,Sony Runtulalu,"@koinworks saya punya pinjaman produk id 920192A76 Grade A, belum dibayar sama sekali sejak bulan Novembet 2019. Mohon segera dicairkan dana proteksi",[],0,0,[],4e7e0fef-5490-43e3-a7df-ba892848a284,pinjaman produk id 920192a76 grade a dibayar novembet mohon dicairkan dana proteksi,koinworks saya punya pinjaman produk id 920192a76 grade a belum dibayar sama sekali sejak bulan novembet mohon segera dicairkan dana proteksi,False
